,법정동코드,법정동명,폐지여부
22485,4511312300,전라북도 전주시 덕진구 반월동,존재
22486,4511312400,전라북도 전주시 덕진구 화전동,존재
22487,4511312500,전라북도 전주시 덕진구 용정동,존재
22488,4511312600,전라북도 전주시 덕진구 성덕동,존재
22489,4511312700,전라북도 전주시 덕진구 원동,존재
22490,4511312800,전라북도 전주시 덕진구 동산동,존재
22491,4511312900,전라북도 전주시 덕진구 고랑동,존재
22492,4511313000,전라북도 전주시 덕진구 여의동,존재
22493,4511313100,전라북도 전주시 덕진구 만성동,존재
22494,4511313200,전라북도 전주시 덕진구 장동,존재
22495,4511313300,전라북도 전주시 덕진구 팔복동4가,존재
22496,4511313400,전라북도 전주시 덕진구 도도동,존재
22497,4511313500,전라북도 전주시 덕진구 강흥동,존재
22498,4511313600,전라북도 전주시 덕진구 도덕동,존재
22499,4511313700,전라북도 전주시 덕진구 남정동,존재
22500,4511313800,전라북도 전주시 덕진구 중동,존재
22501,4511315000,전라북도 전주시 덕진구 덕진동,폐지
22502,4511317000,전라북도 전주시 덕진구 팔복동,폐지
22503,4511320000,전라북도 전주시 덕진구 우아동,폐지
22504,4511321000,전라북도 전주시 덕진구 호성동,폐지
22505,4511322000,전라북도 전주시 덕진구 전미동,폐지
22506,4511323000,전라북도 전주시 덕진구 송천동,폐지
22507,4513000000,전라북도 군산시,존재
22508,4513010100,전라북도 군산시 해망동,존재
22509,4513010200,전라북도 군산시 신흥동,존재
22510,4513010300,전라북도 군산시 금동,존재
22511,4513010400,전라북도 군산시 월명동,존재
22512,4513010500,전라북도 군산시 신창동,존재
22513,4513010600,전라북도 군산시 오룡동,존재
22514,4513010700,전라북도 군산시 금광동,존재
22515,4513010800,전라북도 군산시 신풍동,존재
22516,4513010900,전라북도 군산시 송풍동,존재
22517,4513011000,전라북도 군산시 문화동,존재
22518,4513011100,전라북도 군산시 삼학동,존재
22519,4513011200,전라북도 군산시 선양동,존재
22520,4513011300,전라북도 군산시 둔율동,존재
22521,4513011400,전라북도 군산시 창성동,존재
22522,4513011500,전라북도 군산시 명산동,존재
22523,4513011600,전라북도 군산시 송창동,존재
22524,4513011700,전라북도 군산시 개복동,존재
22525,4513011800,전라북도 군산시 중앙로1가,존재
22526,4513011900,전라북도 군산시 영화동,존재
22527,4513012000,전라북도 군산시 장미동,존재
22528,4513012100,전라북도 군산시 중앙로2가,존재
22529,4513012200,전라북도 군산시 영동,존재
22530,4513012300,전라북도 군산시 신영동,존재
22531,4513012400,전라북도 군산시 죽성동,존재
22532,4513012500,전라북도 군산시 평화동,존재
22533,4513012600,전라북도 군산시 중앙로3가,존재
22534,4513012700,전라북도 군산시 대명동,존재
22535,4513012800,전라북도 군산시 장재동,존재
22536,4513012900,전라북도 군산시 미원동,존재
22537,4513013000,전라북도 군산시 중동,존재
22538,4513013100,전라북도 군산시 금암동,존재
22539,4513013200,전라북도 군산시 동흥남동,존재
22540,4513013300,전라북도 군산시 서흥남동,존재
22541,4513013400,전라북도 군산시 조촌동,존재
22542,4513013500,전라북도 군산시 경장동,존재
22543,4513013600,전라북도 군산시 경암동,존재
22544,4513013700,전라북도 군산시 구암동,존재
22545,4513013800,전라북도 군산시 내흥동,존재
22546,4513013900,전라북도 군산시 개정동,존재
22547,4513014000,전라북도 군산시 사정동,존재
22548,4513014100,전라북도 군산시 수송동,존재
22549,4513014200,전라북도 군산시 미장동,존재
22550,4513014300,전라북도 군산시 지곡동,존재
22551,4513014400,전라북도 군산시 나운동,존재
22552,4513014500,전라북도 군산시 미룡동,존재
22553,4513014600,전라북도 군산시 소룡동,존재
22554,4513014700,전라북도 군산시 오식도동,존재
22555,4513014800,전라북도 군산시 비응도동,존재
22556,4513014900,전라북도 군산시 신관동,존재
22557,4513015000,전라북도 군산시 개사동,존재
22558,4513015100,전라북도 군산시 산북동,존재
22559,4513015200,전라북도 군산시 내초동,존재
22560,4513025000,전라북도 군산시 옥구읍,존재
22561,4513025021,전라북도 군산시 옥구읍 옥정리,존재
22562,4513025022,전라북도 군산시 옥구읍 상평리,존재
22563,4513025023,전라북도 군산시 옥구읍 이곡리,존재
22564,4513025024,전라북도 군산시 옥구읍 수산리,존재
22565,4513025025,전라북도 군산시 옥구읍 오곡리,존재
22566,4513025026,전라북도 군산시 옥구읍 선제리,존재
22567,4513025027,전라북도 군산시 옥구읍 어은리,존재
22568,4513031000,전라북도 군산시 옥산면,존재
22569,4513031021,전라북도 군산시 옥산면 옥산리,존재
22570,4513031022,전라북도 군산시 옥산면 남내리,존재
22571,4513031023,전라북도 군산시 옥산면 쌍봉리,존재
22572,4513031024,전라북도 군산시 옥산면 당북리,존재
22573,4513031025,전라북도 군산시 옥산면 금성리,존재
22574,4513032000,전라북도 군산시 회현면,존재
22575,4513032021,전라북도 군산시 회현면 월연리,존재
22576,4513032022,전라북도 군산시 회현면 금광리,존재
22577,4513032023,전라북도 군산시 회현면 대정리,존재
22578,4513032024,전라북도 군산시 회현면 세장리,존재
22579,4513032025,전라북도 군산시 회현면 고사리,존재
22580,4513032026,전라북도 군산시 회현면 학당리,존재
22581,4513032027,전라북도 군산시 회현면 원우리,존재
22582,4513032028,전라북도 군산시 회현면 증석리,존재
22583,4513033000,전라북도 군산시 임피면,존재
22584,4513033021,전라북도 군산시 임피면 읍내리,존재
22585,4513033022,전라북도 군산시 임피면 축산리,존재
22586,4513033023,전라북도 군산시 임피면 미원리,존재
22587,4513033024,전라북도 군산시 임피면 보석리,존재
22588,4513033025,전라북도 군산시 임피면 술산리,존재
22589,4513033026,전라북도 군산시 임피면 월하리,존재
22590,4513033027,전라북도 군산시 임피면 영창리,존재
22591,4513034000,전라북도 군산시 서수면,존재
22592,4513034021,전라북도 군산시 서수면 서수리,존재
22593,4513034022,전라북도 군산시 서수면 축동리,존재
22594,4513034023,전라북도 군산시 서수면 관원리,존재
22595,4513034024,전라북도 군산시 서수면 마룡리,존재
22596,4513034025,전라북도 군산시 서수면 화등리,존재
22597,4513034026,전라북도 군산시 서수면 금암리,존재
22598,4513035000,전라북도 군산시 대야면,존재
22599,4513035021,전라북도 군산시 대야면 산월리,존재
22600,4513035022,전라북도 군산시 대야면 지경리,존재
22601,4513035023,전라북도 군산시 대야면 복교리,존재
22602,4513035024,전라북도 군산시 대야면 광교리,존재
22603,4513035025,전라북도 군산시 대야면 접산리,존재
22604,4513035026,전라북도 군산시 대야면 죽산리,존재
22605,4513035027,전라북도 군산시 대야면 보덕리,존재
22606,4513036000,전라북도 군산시 개정면,존재
22607,4513036021,전라북도 군산시 개정면 아동리,존재
22608,4513036022,전라북도 군산시 개정면 운회리,존재
22609,4513036023,전라북도 군산시 개정면 아산리,존재
22610,4513036024,전라북도 군산시 개정면 발산리,존재
22611,4513036025,전라북도 군산시 개정면 통사리,존재
22612,4513036026,전라북도 군산시 개정면 옥석리,존재
22613,4513037000,전라북도 군산시 성산면,존재
22614,4513037021,전라북도 군산시 성산면 성덕리,존재
22615,4513037022,전라북도 군산시 성산면 둔덕리,존재
22616,4513037023,전라북도 군산시 성산면 고봉리,존재
22617,4513037024,전라북도 군산시 성산면 도암리,존재
22618,4513037025,전라북도 군산시 성산면 여방리,존재
22619,4513037026,전라북도 군산시 성산면 대명리,존재
22620,4513037027,전라북도 군산시 성산면 창오리,존재
22621,4513037028,전라북도 군산시 성산면 산곡리,존재
22622,4513038000,전라북도 군산시 나포면,존재
22623,4513038021,전라북도 군산시 나포면 나포리,존재
22624,4513038022,전라북도 군산시 나포면 장상리,존재
22625,4513038023,전라북도 군산시 나포면 옥곤리,존재
22626,4513038024,전라북도 군산시 나포면 주곡리,존재
22627,4513038025,전라북도 군산시 나포면 부곡리,존재
22628,4513038026,전라북도 군산시 나포면 서포리,존재
22629,4513039000,전라북도 군산시 옥도면,존재
22630,4513039021,전라북도 군산시 옥도면 개야도리,존재
22631,4513039022,전라북도 군산시 옥도면 연도리,존재
22632,4513039023,전라북도 군산시 옥도면 어청도리,존재
22633,4513039024,전라북도 군산시 옥도면 선유도리,존재
22634,4513039025,전라북도 군산시 옥도면 무녀도리,존재
22635,4513039026,전라북도 군산시 옥도면 신시도리,존재
22636,4513039027,전라북도 군산시 옥도면 야미도리,존재
22637,4513039028,전라북도 군산시 옥도면 장자도리,존재
22638,4513039029,전라북도 군산시 옥도면 관리도리,존재
22639,4513039030,전라북도 군산시 옥도면 말도리,존재
22640,4513039031,전라북도 군산시 옥도면 비안도리,존재
22641,4513039032,전라북도 군산시 옥도면 죽도리,존재
22642,4513039033,전라북도 군산시 옥도면 대장도리,존재
22643,4513039034,전라북도 군산시 옥도면 두리도리,존재
22644,4513040000,전라북도 군산시 옥서면,존재
22645,4513040021,전라북도 군산시 옥서면 옥봉리,존재
22646,4513040022,전라북도 군산시 옥서면 선연리,존재
22647,4513090100,전라북도 군산시 중앙로1가동,폐지
22648,4513090200,전라북도 군산시 중앙로2가동,폐지
22649,4513090300,전라북도 군산시 중앙로3가동,폐지
22650,4513090400,전라북도 군산시 흥남동,폐지
22651,4513090500,전라북도 군산시 미성동,폐지
22652,4514000000,전라북도 익산시,존재
22653,4514010100,전라북도 익산시 창인동1가,존재
22654,4514010200,전라북도 익산시 창인동2가,존재
22655,4514010300,전라북도 익산시 중앙동1가,존재
22656,4514010400,전라북도 익산시 중앙동2가,존재
22657,4514010500,전라북도 익산시 중앙동3가,존재
22658,4514010600,전라북도 익산시 평화동,존재
22659,4514010700,전라북도 익산시 갈산동,존재
22660,4514010800,전라북도 익산시 주현동,존재
22661,4514010900,전라북도 익산시 인화동1가,존재
22662,4514011000,전라북도 익산시 인화동2가,존재
22663,4514011100,전라북도 익산시 동산동,존재
22664,4514011200,전라북도 익산시 마동,존재
22665,4514011300,전라북도 익산시 남중동,존재
22666,4514011400,전라북도 익산시 모현동1가,존재
22667,4514011500,전라북도 익산시 모현동2가,존재
22668,4514011600,전라북도 익산시 송학동,존재
22669,4514011700,전라북도 익산시 목천동,존재
22670,4514011800,전라북도 익산시 만석동,존재
22671,4514011900,전라북도 익산시 현영동,존재
22672,4514012000,전라북도 익산시 신용동,존재
22673,4514012100,전라북도 익산시 신동,존재
22674,4514012200,전라북도 익산시 영등동,존재
22675,4514012300,전라북도 익산시 어양동,존재
22676,4514012400,전라북도 익산시 신흥동,존재
22677,4514012500,전라북도 익산시 금강동,존재
22678,4514012600,전라북도 익산시 석탄동,존재
22679,4514012700,전라북도 익산시 팔봉동,존재
22680,4514012800,전라북도 익산시 덕기동,존재
22681,4514012900,전라북도 익산시 석왕동,존재
22682,4514013000,전라북도 익산시 은기동,존재
22683,4514013100,전라북도 익산시 정족동,존재
22684,4514013200,전라북도 익산시 임상동,존재
22685,4514013300,전라북도 익산시 월성동,존재
22686,4514013400,전라북도 익산시 부송동,존재
22687,4514013500,전라북도 익산시 용제동,존재
22688,4514013600,전라북도 익산시 석암동,존재
22689,4514025000,전라북도 익산시 함열읍,존재
22690,4514025021,전라북도 익산시 함열읍 와리,존재
22691,4514025022,전라북도 익산시 함열읍 남당리,존재
22692,4514025023,전라북도 익산시 함열읍 흘산리,존재
22693,4514025024,전라북도 익산시 함열읍 석매리,존재
22694,4514025025,전라북도 익산시 함열읍 용지리,존재
22695,4514025026,전라북도 익산시 함열읍 다송리,존재
22696,4514031000,전라북도 익산시 오산면,존재
22697,4514031021,전라북도 익산시 오산면 송학리,존재
